Date,BBCA,BBNI,BBRI,BMRI,ANTM,UNVR,TLKM,ICBP,PGAS,ASII,UNTR,GGRM,HMSP,MYOR,INDF
3/9/2020,28925,5650,3750,6575,555,7025,3500,10375,1170,5025,15800,44975,1555,1770,6375
3/10/2020,29625,5675,3910,6875,575,7100,3490,10775,1205,5150,16525,45850,1600,1800,6750
3/11/2020,29250,5525,3910,6825,540,7300,3400,10950,1125,5125,16300,45800,1630,1850,6800
3/12/2020,27800,5025,3610,6425,490,7225,3310,10525,1005,4910,15200,44000,1550,1795,6650
3/13/2020,27800,5025,3720,6350,490,7225,3310,10975,980,4910,15200,44000,1550,1795,6650
3/16/2020,27800,4840,3500,6350,490,6975,3160,10400,915,4590,14525,39175,1405,1795,6425
3/17/2020,25600,4510,3260,5525,416,6500,2940,9750,855,4270,13525,36450,1310,1645,6125
3/18/2020,25000,4200,3140,5150,388,6050,2810,9325,800,4150,13400,35350,1240,1660,6075
3/19/2020,23250,3910,2930,4790,362,5650,2620,8850,745,3860,12600,32900,1155,1545,5650
3/20/2020,23675,3640,2810,4460,374,6225,2880,8975,695,3780,14850,39475,1345,1550,5750
3/23/2020,22150,3390,2620,4150,348,5800,2680,8350,650,3520,13825,36725,1255,1460,5350
3/24/2020,22500,3160,2440,3860,364,5675,2620,8300,605,3280,13975,36400,1290,1415,5050
3/26/2020,26400,3590,2940,4470,416,6775,2980,9500,680,3620,15025,41800,1415,1610,5975
3/27/2020,27550,3990,3230,4940,460,6800,3090,9975,760,4080,15500,44000,1445,1950,6800
3/30/2020,27475,3720,3010,4600,432,6425,3140,9650,730,3800,14425,40925,1390,1815,6350
3/31/2020,27625,3820,3020,4680,450,7250,3160,10225,775,3900,16900,41100,1425,1855,6350
4/1/2020,27400,3680,2930,4610,436,7150,3100,10150,735,3770,16625,40050,1415,1830,6350
4/2/2020,27050,3850,2870,4750,452,7225,3130,10200,800,3930,16900,43975,1535,1810,6800
4/3/2020,27475,4010,2890,5025,464,7100,3200,10000,800,3900,17150,46650,1605,1810,6600
4/6/2020,28675,4290,3020,5200,540,7300,3330,10250,895,4030,18000,49825,1780,1890,6725
4/7/2020,28275,4310,3030,5125,555,7275,3220,10075,915,4060,17600,48100,1705,1875,6525
4/8/2020,28175,4010,2820,4770,520,7125,3110,9600,855,3850,17500,47000,1605,1895,6250
4/9/2020,27975,3990,2790,4670,520,7250,3120,10100,835,4090,17125,47825,1660,1920,6375
4/13/2020,27500,3990,2770,4470,535,7100,3180,10200,830,3960,17550,48600,1645,1925,6400
4/14/2020,27575,4150,2900,4570,555,7150,3240,10350,900,3960,18250,47850,1690,1945,6450
4/15/2020,27425,4200,2760,4400,525,6975,3110,10175,840,3820,17725,47600,1610,1925,6425
4/16/2020,26200,3980,2610,4210,505,6650,3000,9900,805,3620,16625,44475,1560,1900,6050
4/17/2020,27125,4160,2830,4380,520,6875,3230,10200,835,3800,17325,46000,1635,2040,6250
4/20/2020,26775,4100,2780,4370,500,7000,3120,10075,805,3720,17300,44600,1590,2070,6225
4/21/2020,25800,4030,2720,4350,482,6925,3070,9975,765,3640,16400,43200,1570,2080,6275
4/22/2020,25725,4020,2790,4490,492,7100,3160,10025,765,3640,16250,44300,1575,2070,6300
4/23/2020,25600,4020,2800,4500,498,7500,3070,10150,770,3760,16200,44425,1560,2230,6525
4/24/2020,24600,3800,2630,4280,494,7500,3090,9900,770,3630,16225,42800,1520,2180,6325
4/27/2020,24800,3800,2660,4150,505,7500,3150,9925,785,3710,16400,43500,1535,2190,6300
4/28/2020,24150,3820,2590,4150,492,7850,3160,10025,780,3740,15550,44050,1515,2180,6475
4/29/2020,24250,3760,2580,4000,498,8000,3350,10000,790,3690,15600,45000,1570,2190,6675
4/30/2020,25850,4100,2730,4460,510,8275,3500,9875,855,3850,16300,45300,1595,2150,6525
5/4/2020,26100,3920,2630,4290,494,7925,3320,9700,820,3610,15525,44000,1520,2110,6600
5/5/2020,26425,3840,2630,4220,500,8300,3320,9750,815,3610,15200,44525,1560,2110,6525
5/6/2020,26775,3830,2620,4160,500,8100,3240,9675,815,3640,15300,44200,1635,2090,6500
5/8/2020,26225,3800,2590,4200,535,8050,3190,9625,860,3740,15825,44050,1640,2130,6625
5/11/2020,26475,3800,2620,4230,530,8075,3220,9750,895,3920,15725,44900,1660,2130,6525
5/12/2020,26100,3660,2490,4010,515,8175,3150,9750,855,3820,15500,45325,1690,2130,6325
5/13/2020,25550,3720,2470,4010,535,8250,3160,9650,855,3730,15275,45725,1715,2130,6325
5/14/2020,24600,3540,2350,3950,515,8300,3070,9725,810,3570,15000,47750,1790,2120,6575
5/15/2020,23925,3340,2240,3760,520,8575,3100,9700,790,3710,14250,49275,1855,2140,6575
5/18/2020,23825,3330,2170,3720,525,8475,3220,9725,835,3910,14150,49425,1865,2140,6500
5/19/2020,23400,3520,2370,3860,525,8250,3270,9900,840,3950,14500,49300,1835,2140,6750
5/20/2020,23825,3600,2480,4070,520,8050,3180,9600,830,3970,14600,47525,1770,2140,6425
5/26/2020,24850,3630,2520,4100,530,8150,3250,8950,890,4330,15075,47500,1910,2120,6000
5/27/2020,24825,3630,2630,4110,520,8200,3170,8325,885,4350,14950,47150,1940,2130,5600
5/28/2020,26475,3660,2730,4290,525,8025,3130,8325,885,4540,15100,47925,1925,2180,5675
5/29/2020,25950,3830,2950,4470,535,7750,3150,8150,860,4770,15700,48750,1940,2200,5750
6/2/2020,26800,3970,3180,4620,555,8100,3250,8475,885,4730,16375,47500,1845,2320,6025
6/3/2020,28900,4130,3100,4860,555,8225,3290,8500,970,4890,17075,48175,1850,2350,6200
6/4/2020,28950,4140,3060,4730,570,8175,3300,8500,955,4760,17000,48075,1795,2330,6150
6/5/2020,28625,4250,3110,4850,590,8050,3230,8625,1030,5000,17100,48400,1795,2300,6150
6/8/2020,29500,4830,3300,5250,630,8200,3230,8775,1110,5025,17550,48600,1825,2300,6200
6/9/2020,29025,4860,3210,5275,610,8300,3140,8900,1095,5000,17775,48375,1805,2320,6300
6/10/2020,29000,4520,3030,4910,595,8200,3110,8650,1040,4850,17225,47300,1750,2270,6150
6/11/2020,28400,4210,2970,4690,580,8200,3080,8600,1030,4700,16450,46875,1685,2300,6100
6/12/2020,28350,4470,3030,4890,580,8200,3030,8600,1045,4790,16450,47200,1740,2270,6100
6/15/2020,27500,4200,2900,4720,565,8275,3090,8700,995,4740,16125,48350,1690,2270,6200
6/16/2020,28800,4610,3130,5025,610,8275,3200,8875,1120,4970,16950,48900,1765,2300,6400
6/17/2020,28600,4550,3100,4900,635,8275,3210,8950,1125,4970,17700,48550,1765,2300,6550
6/18/2020,27925,4500,3050,4820,620,8050,3280,8750,1110,4800,17650,47550,1750,2290,6475
6/19/2020,27875,4480,3100,4880,610,8050,3280,8925,1080,4890,17850,49000,1730,2280,6575
6/22/2020,27700,4470,3060,4810,605,8050,3200,9100,1060,4890,16900,48025,1725,2300,6575
6/23/2020,28100,4380,3010,4790,595,8000,3130,8925,1095,4900,16575,47500,1690,2290,6425
6/24/2020,28525,4740,3120,5150,605,8075,3180,9075,1130,5000,16725,47700,1710,2290,6525
6/25/2020,28625,4550,3060,5025,600,7900,3160,8975,1090,4900,16475,46900,1670,2260,6375
6/26/2020,28225,4580,3030,5000,605,7900,3190,9225,1135,4900,16475,46875,1660,2260,6675
6/29/2020,28375,4590,3040,4940,595,7925,3180,9400,1150,4800,16700,46850,1655,2260,6750
6/30/2020,28475,4580,3030,4950,605,7900,3050,9350,1135,4800,16550,47175,1645,2260,6525
7/1/2020,29000,4540,3060,4990,600,7800,3040,9200,1135,4810,17000,47000,1625,2250,6550
7/2/2020,29350,4590,3060,5000,610,8050,3140,9550,1125,4870,17150,46850,1630,2260,6575
7/3/2020,29350,4560,3050,5000,600,7900,3120,9425,1110,4850,17150,47125,1685,2260,6675
7/6/2020,29675,4610,3040,5075,640,7900,3050,9425,1135,4840,17225,46725,1670,2250,6625
7/7/2020,29950,4600,3030,5050,650,7925,3120,9500,1140,4830,17325,46675,1640,2240,6575
7/8/2020,31000,4800,3190,5275,660,8100,3150,9450,1170,4910,18450,47000,1660,2240,6625
7/9/2020,30500,4730,3140,5250,650,7975,3110,9350,1160,4900,18450,47225,1665,2240,6550
7/10/2020,31000,4670,3110,5175,645,7925,3110,9225,1135,4830,17925,46875,1650,2190,6500
7/13/2020,30875,4750,3160,5250,675,8025,3090,9250,1160,4900,18500,47000,1680,2190,6575
7/14/2020,31000,4720,3170,5300,660,8075,3080,9450,1165,4950,18325,46975,1710,2210,6600
7/15/2020,30750,4710,3130,5275,655,8050,3090,9450,1155,5150,18250,46975,1705,2220,6525
7/16/2020,30900,4700,3140,5275,650,8100,3100,9575,1160,5250,18325,50025,1850,2220,6625
7/17/2020,30600,4670,3100,5175,660,8125,3060,9275,1160,5200,18450,49600,1840,2220,6550
7/20/2020,30700,4540,3050,5100,650,8125,3060,9325,1140,5100,18400,49300,1835,2220,6600
7/21/2020,31000,4680,3150,5300,685,8000,3060,9325,1155,5375,19325,49150,1825,2220,6675
7/22/2020,30900,4670,3100,5425,685,8000,3070,9375,1220,5300,20000,49725,1780,2220,6675
7/23/2020,31000,4710,3140,5700,690,8050,3070,9400,1245,5175,20075,49375,1760,2270,6725
7/24/2020,30500,4610,3090,5600,685,8050,3020,9175,1220,5050,19450,47700,1685,2270,6475
7/27/2020,30500,4650,3150,5875,725,8075,3040,9000,1230,5125,21000,48500,1700,2270,6475
7/28/2020,30925,4680,3140,5850,720,8150,3020,9050,1220,5175,21600,47425,1685,2270,6425
7/29/2020,30675,4590,3120,5700,730,8250,3000,9125,1230,5075,21500,49650,1725,2350,6400
7/30/2020,31200,4600,3160,5800,730,8400,3050,9200,1265,5150,21350,49975,1705,2350,6450
8/3/2020,30650,4440,2990,5500,700,8250,2920,9300,1200,4880,20450,48325,1615,2290,6475
8/4/2020,31050,4560,3080,5575,705,8225,2950,10025,1205,4960,20450,49175,1640,2300,6750
8/5/2020,31025,4630,3080,5700,750,8250,3020,10550,1235,5050,21525,50700,1630,2280,7075
8/6/2020,31300,4640,3110,5775,835,8175,3020,10325,1235,5225,23775,51575,1675,2280,7025
8/7/2020,30900,4620,3110,5800,840,8125,2980,10175,1210,5275,24700,50475,1655,2260,6875
8/10/2020,30600,4620,3130,5800,825,8100,2970,10175,1210,5125,24775,51300,1665,2280,6975
8/11/2020,30875,4780,3190,5975,800,8050,2930,10200,1210,5225,24275,51025,1705,2250,7050
8/12/2020,31300,5125,3350,6150,770,8050,2950,10150,1220,5400,23525,51000,1720,2250,7050
8/13/2020,31500,5075,3330,6050,770,8175,3010,10250,1235,5400,23300,50900,1715,2280,7225
8/14/2020,32025,5000,3340,6025,785,8200,3030,10175,1230,5375,23075,52500,1735,2280,7325
8/18/2020,31800,5050,3520,6150,805,8225,3050,10200,1245,5375,23600,54525,1750,2250,7250
8/19/2020,31650,5050,3560,6100,795,8200,3000,10100,1305,5300,23475,54175,1750,2250,7200
8/24/2020,31575,5100,3640,6000,780,8175,3000,10225,1315,5300,23000,52725,1710,2240,7500
8/25/2020,31825,5275,3800,6250,790,8200,2980,10425,1340,5300,23550,53400,1710,2230,7850
8/26/2020,31700,5325,3740,6350,785,8200,3020,10350,1315,5350,23250,52675,1700,2260,7675
8/27/2020,33000,5300,3700,6300,795,8250,2990,10350,1315,5300,23525,51900,1685,2400,7675
8/28/2020,32475,5250,3690,6225,820,8250,2960,10325,1325,5325,23425,49250,1660,2400,7625
8/31/2020,31375,5100,3510,5950,820,8225,2860,10225,1255,5100,23000,47500,1650,2350,7625
9/1/2020,32600,5175,3610,6125,840,8225,2900,10225,1285,5250,23500,47500,1680,2500,7650
9/2/2020,32175,5225,3660,6075,850,8150,2950,10200,1330,5300,23350,47500,1670,2480,7750
9/3/2020,32500,5350,3580,5975,830,8175,2900,10225,1310,5175,23400,46750,1640,2490,7725
9/4/2020,31900,5225,3550,5925,825,8400,2860,10300,1290,5050,23100,47475,1640,2490,7600
9/7/2020,31425,5250,3510,5850,825,8375,2900,10325,1230,5025,23150,47100,1640,2590,7800
9/8/2020,31675,5250,3520,5975,825,8375,2860,10325,1180,5125,23150,46550,1630,2510,7900
9/9/2020,31225,5025,3410,5775,795,8250,2800,10275,1120,4900,22650,45550,1625,2480,7575
9/10/2020,29050,4680,3180,5375,740,7975,2700,9975,1045,4560,21400,42500,1520,2410,7250
9/11/2020,29525,4870,3250,5475,775,8300,2810,10250,1105,4630,22925,44175,1595,2480,7575
9/14/2020,30250,5050,3440,5750,800,8200,2890,10550,1145,4790,23000,46300,1630,2510,7800
9/15/2020,29300,4940,3330,5675,805,8100,2830,10400,1105,4820,23875,45300,1580,2460,7675
9/16/2020,28750,4870,3260,5650,795,8000,2790,10450,1085,4780,24025,44050,1540,2440,7600
9/17/2020,28775,4720,3200,5575,775,8075,2820,10200,1050,4860,23400,43375,1515,2370,7400
9/18/2020,28150,4740,3220,5575,790,8025,2890,10175,1040,4780,23800,43400,1515,2380,7525
9/21/2020,28025,4590,3190,5475,765,8000,2810,10150,1010,4670,23600,42675,1490,2320,7525
9/22/2020,27250,4540,3130,5300,735,7950,2780,10250,1020,4670,22825,41975,1455,2330,7525
9/23/2020,27525,4420,3080,5200,750,7925,2800,10350,1005,4630,23150,41150,1420,2410,7425
9/24/2020,27225,4330,3030,5075,720,7800,2730,10100,960,4600,22875,40175,1415,2370,7125
9/25/2020,28050,4600,3160,5350,730,7925,2690,10050,995,4860,23200,40700,1455,2420,7125
9/28/2020,27575,4540,3090,5150,725,7900,2660,10075,970,4740,22575,40100,1425,2400,7000
9/29/2020,27525,4510,3040,5075,715,7975,2630,10150,955,4570,22650,39900,1410,2410,7000
9/30/2020,27100,4440,3040,4960,705,8100,2560,10075,925,4460,22800,40050,1400,2380,7150
10/1/2020,27850,4570,3160,5200,735,8025,2750,10150,955,4610,22775,40450,1425,2410,7175
10/2/2020,27525,4510,3100,5200,725,8000,2680,10075,920,4590,22675,40000,1405,2420,7075
10/5/2020,27600,4620,3160,5350,720,8075,2650,10100,930,4560,22325,41675,1470,2440,7100
10/6/2020,28500,4670,3190,5500,720,7975,2650,10100,970,4620,22625,41800,1465,2460,7225
10/7/2020,28775,4670,3120,5550,715,8000,2660,10000,975,4630,22275,42950,1510,2450,7125
10/8/2020,28900,4670,3150,5450,720,8025,2700,10075,980,4750,22600,43875,1555,2450,7225
10/9/2020,28875,4640,3150,5550,765,8050,2730,10050,980,4740,22400,44250,1550,2430,7225
10/12/2020,29275,4670,3190,5625,780,7950,2730,9950,1000,4700,22500,44550,1560,2400,7200
10/13/2020,29275,4760,3280,5675,765,7975,2730,9925,1035,4740,22500,44425,1565,2420,7250
10/14/2020,29500,4950,3360,5775,955,7925,2810,9950,1065,4820,22475,44075,1570,2430,7125
10/15/2020,28925,4780,3310,5600,935,7925,2780,9750,1035,4740,21700,43500,1520,2410,7050
10/16/2020,28800,4810,3250,5575,940,8000,2750,9750,1030,4930,21875,43900,1525,2410,7075
10/19/2020,29500,4890,3280,5700,1055,7900,2710,9825,1065,5000,22050,43075,1500,2410,7150
10/20/2020,29025,4810,3250,5650,1035,8000,2670,9725,1045,5175,22275,40550,1415,2410,7025
10/21/2020,28900,4880,3240,5525,1100,7950,2680,9700,1060,5250,22275,40925,1415,2400,7075
10/22/2020,29000,4860,3300,5450,1085,7850,2700,9650,1060,5250,22150,40000,1400,2400,7225
10/23/2020,28850,4850,3290,5550,1085,7925,2630,9725,1065,5400,21925,40925,1440,2430,7075
10/26/2020,29075,4850,3340,5775,1060,7875,2650,9775,1105,5400,21725,40500,1415,2380,7075
10/27/2020,28950,4740,3360,5775,1055,7825,2620,9650,1075,5425,21125,40975,1415,2340,7000
11/2/2020,29100,4660,3380,5975,1100,7625,2560,9750,1060,5400,20450,40525,1405,2330,7025
11/3/2020,29450,4670,3380,6000,1110,7825,2580,9725,1075,5500,20900,40825,1420,2350,7000
11/4/2020,29100,4620,3290,5700,1105,7800,2580,9775,1050,5400,20600,40575,1405,2330,6950
11/5/2020,30750,4830,3490,5975,1125,7900,2770,9900,1080,5500,20875,41200,1425,2400,7125
11/6/2020,31500,4960,3560,6050,1125,8075,2830,9875,1100,5825,20975,41800,1445,2400,7175
11/9/2020,31425,5100,3690,6150,1240,7950,2880,9750,1125,5600,20875,41400,1430,2400,7200
11/10/2020,32400,5325,4000,6375,1200,7800,2860,9675,1175,5750,20650,42400,1505,2400,7150
11/11/2020,32700,5475,4120,6375,1195,7750,3080,9600,1205,6000,21450,42225,1430,2430,7050
11/12/2020,32100,5375,3950,6175,1170,7800,3040,9775,1175,6000,21100,41475,1435,2410,7175
11/13/2020,31950,5650,4000,6250,1170,7750,2990,9700,1180,5900,21125,41650,1445,2410,7100
11/16/2020,32400,5675,3960,6200,1185,7725,3070,9750,1215,5925,21250,41650,1445,2410,7150
11/17/2020,32750,5750,3960,6250,1190,7775,3220,10250,1270,5800,21050,42425,1500,2420,7275
11/18/2020,32850,5725,4040,6350,1240,7800,3180,10275,1365,5775,21000,42875,1485,2490,7350
11/19/2020,33075,5750,4040,6325,1235,7775,3170,10350,1355,5725,21500,44925,1560,2500,7275
11/20/2020,33000,5675,4020,6300,1210,7725,3220,10100,1405,5725,21300,44125,1525,2480,7225
11/23/2020,33000,5900,4080,6400,1255,7825,3320,10200,1425,5800,22100,44125,1525,2480,7275
11/24/2020,32825,5950,4200,6425,1235,7850,3350,10125,1440,5800,22425,44700,1570,2480,7250
11/25/2020,32050,6050,4320,6525,1205,7725,3280,10000,1415,5550,24225,43725,1555,2470,7150
11/26/2020,32400,6300,4290,6725,1210,7750,3470,10125,1430,5650,24500,44400,1585,2470,7225
11/27/2020,31925,6350,4270,6650,1230,7750,3460,10600,1490,5550,24725,44325,1600,2470,7300
11/30/2020,31025,6000,4090,6325,1145,7725,3230,9900,1390,5300,23000,42250,1525,2380,7100
12/1/2020,31975,6250,4240,6525,1155,7700,3240,10100,1390,5550,24175,43000,1565,2440,7100
12/2/2020,32250,6350,4300,6650,1245,7650,3330,10175,1440,5725,26000,44525,1655,2480,7150
12/3/2020,32300,6350,4400,6575,1255,7550,3300,10025,1455,5625,26100,44250,1665,2480,7050
12/4/2020,31950,6350,4300,6600,1245,7600,3250,9950,1450,5700,26500,44000,1645,2520,7025
12/7/2020,32600,6650,4400,6700,1280,7675,3330,9950,1465,5850,26975,45475,1680,2540,7100
12/8/2020,32450,6650,4400,6675,1300,7625,3300,9800,1690,5700,26775,47600,1795,2520,7000
12/10/2020,32875,6600,4330,6800,1395,7550,3260,9950,1670,5825,26025,44275,1670,2500,6975
12/11/2020,33675,6575,4280,6775,1450,7475,3280,9825,1655,5675,26150,41350,1555,2550,6925
12/14/2020,34100,6575,4280,6725,1525,7500,3320,9825,1715,5675,27400,42950,1625,2680,7025
12/15/2020,33950,6500,4280,6700,1560,7475,3450,9700,1790,5950,26575,42000,1595,2690,6900
12/16/2020,34750,6675,4320,6775,1815,7500,3610,9775,1810,6125,27175,42200,1600,2680,6900
12/17/2020,34675,6675,4330,6875,1815,7425,3540,9725,1790,6200,27125,42150,1590,2670,6850
12/18/2020,34000,6650,4280,6700,1950,7600,3510,9700,1790,6200,26625,42025,1570,2740,6825
12/21/2020,34150,6600,4210,6700,1965,7625,3520,9775,1795,6150,28275,41850,1530,2770,7050
12/22/2020,33575,6300,4130,6400,1835,7475,3360,9600,1680,6075,26450,41325,1520,2770,6825
12/23/2020,33625,6250,4160,6350,1790,7425,3320,9525,1650,6000,26075,41075,1505,2840,6800
12/28/2020,33900,6450,4250,6525,2000,7450,3430,9475,1770,6075,26925,41025,1505,2910,6925
12/29/2020,33825,6300,4180,6425,1945,7350,3420,9300,1725,6050,26500,41075,1515,2910,6825
12/30/2020,33850,6175,4170,6325,1935,7350,3310,9575,1655,6025,26600,41000,1505,2710,6850
1/4/2021,34175,6375,4310,6500,2190,7475,3490,9575,1540,6225,26650,41000,1515,2880,6825
1/5/2021,35450,6500,4270,6425,2230,7375,3470,9450,1600,6175,26300,40725,1510,2880,6850
1/6/2021,34725,6400,4200,6425,2220,7200,3370,9425,1560,6150,25800,40350,1480,2830,6750
1/7/2021,34825,6425,4280,6475,2600,7200,3390,9500,1570,6075,26800,40350,1480,2840,6775
1/8/2021,35250,6475,4390,6550,2600,7175,3570,9525,1640,6425,27275,41250,1505,2840,6800
1/11/2021,36725,6525,4650,6850,2580,7200,3600,9525,1625,6525,26550,41250,1510,2760,6750
1/12/2021,35800,6500,4720,6950,2770,7100,3510,9425,1610,6525,26225,40500,1505,2820,6725
1/13/2021,35600,6525,4790,6925,3120,7025,3480,9325,1615,6775,26200,41450,1505,2770,6700
1/14/2021,35100,6450,4770,6850,3180,7000,3500,9350,1810,6775,26300,40800,1485,2800,6725
1/15/2021,34775,6325,4580,6725,3120,6950,3480,9375,1775,6575,26200,40800,1460,2760,6675
1/18/2021,35600,6300,4620,6925,2910,7500,3450,9625,1795,6675,26700,41175,1480,2800,6850
1/19/2021,35475,6225,4620,6975,2710,7575,3410,9750,1705,6675,25925,41175,1475,2800,6800
1/20/2021,35475,6425,4890,7375,3190,7400,3470,9675,1735,6675,25975,41075,1480,2910,6750
1/21/2021,35375,6425,4790,7250,3090,7325,3480,9575,1765,6800,25900,41075,1480,2820,6775
1/22/2021,35400,6275,4720,7200,2880,7275,3390,9475,1680,6700,25175,40850,1460,2750,6675
1/25/2021,35175,6225,4780,7300,2870,7250,3370,9500,1620,6475,24250,40250,1435,2800,6625
1/26/2021,34100,6075,4650,7375,2670,7250,3260,9500,1535,6350,23950,39925,1420,2880,6575
1/27/2021,33950,5975,4620,7300,2550,7125,3380,9500,1485,6275,23400,40025,1405,2840,6550
1/28/2021,34500,5775,4470,7050,2380,7075,3240,9350,1390,6275,23875,38925,1350,2790,6325
1/29/2021,33800,5550,4180,6575,2220,6925,3110,9100,1345,6100,22850,37725,1310,2790,6050
2/1/2021,34100,5850,4400,6700,2600,7025,3230,9225,1455,6025,23850,38200,1360,2800,6250
2/2/2021,34000,5900,4360,6475,2420,7000,3270,9500,1470,5975,22575,39050,1405,2640,6325
2/3/2021,34125,6300,4380,6500,2330,7175,3240,9425,1485,6150,22450,38825,1430,2570,6300
2/4/2021,34275,6275,4490,6575,2400,7300,3290,9325,1460,6200,22350,38800,1395,2510,6325
2/5/2021,34575,6300,4470,6550,2660,7225,3290,9225,1475,6100,23100,38875,1405,2640,6325
2/8/2021,34600,6300,4460,6575,2830,7100,3280,9100,1495,6100,24325,38800,1410,2640,6250
2/9/2021,34900,6225,4620,6500,2730,7100,3200,8800,1430,5825,23525,38775,1390,2590,6150
2/10/2021,34600,6200,4650,6500,2930,7150,3190,9000,1405,5900,23475,38500,1370,2600,6125
2/11/2021,34400,6200,4680,6500,2870,7175,3190,8975,1420,5850,23500,38725,1385,2600,6300
2/15/2021,34000,6225,4710,6500,2900,7050,3220,8975,1520,5950,23250,38725,1400,2570,6150
2/16/2021,34700,6350,4670,6475,2870,7025,3210,8825,1505,5925,23100,38475,1395,2600,6100
2/17/2021,34500,6150,4630,6350,2750,7100,3150,8825,1465,5800,22850,38125,1375,2520,6100
2/18/2021,33675,6025,4670,6250,2780,6975,3180,8750,1450,5725,22975,38000,1365,2550,6050
2/19/2021,34125,6000,4790,6375,2880,6950,3210,8600,1450,5775,23075,37750,1370,2590,6075
2/22/2021,33950,5925,4790,6375,2950,6875,3170,8625,1455,5700,23250,37075,1380,2620,6050
2/23/2021,34125,5950,4790,6325,2940,6850,3470,8550,1450,5725,23125,36550,1365,2630,6050
2/24/2021,33625,6075,4730,6375,2910,6850,3480,8650,1425,5625,22550,36700,1350,2650,6100
2/25/2021,33525,6075,4730,6275,2960,6775,3490,8575,1455,5575,23650,36675,1360,2710,6125
2/26/2021,33550,5950,4710,6150,2840,7000,3490,8575,1440,5400,22550,36500,1335,2710,6050
3/1/2021,35225,6225,4830,6575,2840,6825,3490,8600,1460,5600,22950,36600,1335,2710,6100
3/2/2021,35075,6150,4800,6600,2730,6825,3460,8700,1470,5575,22900,37375,1440,2770,6275
3/3/2021,35000,6025,4850,6600,2700,6875,3440,8725,1465,5675,22775,37000,1405,2750,6300
3/4/2021,33600,6000,4760,6550,2520,6725,3360,8600,1425,5575,22350,36900,1465,2770,6200
3/5/2021,34000,6000,4770,6475,2420,6725,3320,8500,1400,5500,21800,36600,1445,2730,6125
3/8/2021,33600,6000,4730,6425,2280,6650,3340,8375,1410,5550,23325,36575,1435,2740,6175
3/9/2021,33025,5975,4580,6425,2230,6550,3290,8325,1375,5525,22525,36250,1405,2720,6200
3/10/2021,33525,6050,4630,6500,2230,6575,3400,8375,1385,5425,21200,36250,1400,2770,6400
